datasetID,forestRemnantID,timeSinceIsolationInYears,firstYearSurvey,matrixQuality,matrixDescription,matrixDescriptionNote,matrixMapBiomasBuffer1km,timeSinceIsolationInYearsNote
Manu2007,Monye,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Motako,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Oboda,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Olanla,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Olode,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Olode-Agbaku,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Olokemeji,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Olosa Oko,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Olunlosin,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Onigrambari,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Oosa,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Orile-Owo,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Orile-Owu (North),200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Oyada,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Sangodiran,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Site 19,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Sokinloju,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Manu2007,Wasinmi,200,2000,intermediate,high population density farmland,obtained from Will Cresswell,NA,obtained from Will Cresswell
Marini2001,Cruzeiro dos Peixotos,NA,1994,intermediate,pasture,obtained from study publication,NA,NA
Marini2001,Fazenda da Mata,NA,1994,intermediate,pasture,obtained from study publication,NA,NA
Marini2001,Fazenda Experimental do Gloria,NA,1994,intermediate,pasture,obtained from study publication,NA,NA
Marini2001,Granja Marileuza (dry),NA,1994,intermediate,pasture,obtained from study publication,NA,NA
Marini2001,Granja Marileuza (flooded),NA,1994,intermediate,pasture,obtained from study publication,NA,NA
Marini2001,Reserva Ecologica do Panga,NA,1994,intermediate,pasture,obtained from study publication,NA,NA
Martensen2012CAU,Alcides,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Beto_Jamil,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Carmo_Messias,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Dito,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Dito_Andre,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Godoy,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Japones,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Lila,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Luiza_Osmal,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Maria,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Mioko,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Nelson,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Pedro,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Pedroso,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Reizinho,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Takimoto,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012CAU,Tereza,NA,2001,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Alteres,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Boiadeiro,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Bojado,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Citadini,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Cromossomo,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Divisa,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Falopio,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Harpa,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Lira,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Machucado,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Meninas,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Padre_Pedro,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Paulo_Nunes,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Pedro_Onorio,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Radialista,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Radji,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012RG,Yoko,NA,2004,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Alce,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Antenor_Frag,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Baleia,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Bicudinho,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Cristo,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Dn_Ivone,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Eme,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Estrada,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Fuzue,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Haras,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Jeanzao,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Jeanzinho,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Linha,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Medico,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Odorico,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Osasco,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Professor,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Teomar,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Martensen2012TAP,Torres,NA,2005,intermediate,pasture | agriculture,obtained from study publication,NA,NA
Mendenhall2016,CAGO,37,2007,high,pasture | coffee | banana | trees scattered through crop fields and pastures,obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2007 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 39 years."
Mendenhall2016,COPA,37,2007,high,pasture | coffee | banana | trees scattered through crop fields and pastures,obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2007 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 39 years."
Mendenhall2016,GAPA,37,2007,high,pasture | coffee | banana | trees scattered through crop fields and pastures,obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2007 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 39 years."
Mendenhall2016,LOAN,37,2007,high,pasture | coffee | banana | trees scattered through crop fields and pastures,obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2007 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 39 years."
Mendenhall2016,PANA,37,2007,high,pasture | coffee | banana | trees scattered through crop fields and pastures,obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2007 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 39 years."
Mendenhall2016,PINO,37,2007,high,pasture | coffee | banana | trees scattered through crop fields and pastures,obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2007 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 39 years."
Mendenhall2016,QUST,37,2007,high,pasture | coffee | banana | trees scattered through crop fields and pastures,obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2007 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 39 years."
Mendenhall2016,RESERVE,37,2007,high,pasture | coffee | banana | trees scattered through crop fields and pastures,obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2007 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 39 years."
Mendenhall2016,SARI,37,2007,high,pasture | coffee | banana | trees scattered through crop fields and pastures,obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2007 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 39 years."
Moore2008,Abogado,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Abogado Oeste,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Bajo,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Barbacoa,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Barro Colorado,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Bruja Chiquita,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Bruja Grande,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Cacao,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Frijoles,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Guacha,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Guanabano,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Juan Gallegos,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,L,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Leon,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Lirio,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Mona Grita,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Orchid,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Panteon,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Pantera,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Pato Horqueta,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Puma,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Range,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Sobre Pato Horqueta,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Steep,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Tigre,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Tres Almendras Grande,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Tres Almendras Oeste,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Triangle,90,2001,low,Panama canal,obtained from study publication,NA,NA
Moore2008,Trinidad,90,2001,low,Panama canal,obtained from study publication,NA,NA
Morante-Filho2015,112,NA,2013,high,eucalypt plantation,obtained from José Carlos Morante-Filho,NA,NA
Morante-Filho2015,118,NA,2013,intermediate,pasture,obtained from José Carlos Morante-Filho,NA,NA
Morante-Filho2015,187,NA,2013,intermediate,pasture,obtained from José Carlos Morante-Filho,NA,NA
Morante-Filho2015,116_1,NA,2013,intermediate,pasture,obtained from José Carlos Morante-Filho,NA,NA
Morante-Filho2015,116_3,NA,2013,high,eucalypt plantation,obtained from José Carlos Morante-Filho,NA,NA
Morante-Filho2015,116_4,NA,2013,high,eucalypt plantation,obtained from José Carlos Morante-Filho,NA,NA
Morante-Filho2015,120_1,NA,2013,intermediate,pasture,obtained from José Carlos Morante-Filho,NA,NA
Morante-Filho2015,120_2,NA,2013,intermediate,pasture,obtained from José Carlos Morante-Filho,NA,NA
Morante-Filho2015,120_3,NA,2013,intermediate,pasture,obtained from José Carlos Morante-Filho,NA,NA
Morante-Filho2015,131_2,NA,2013,high,eucalypt plantation,obtained from José Carlos Morante-Filho,NA,NA
Morante-Filho2015,131_3,NA,2013,high,eucalypt plantation,obtained from José Carlos Morante-Filho,NA,NA
Morante-Filho2015,171_1,NA,2013,high,eucalypt plantation,obtained from José Carlos Morante-Filho,NA,NA
Morante-Filho2015,46_1,NA,2013,intermediate,pasture,obtained from José Carlos Morante-Filho,NA,NA
Morante-Filho2015,46_2,NA,2013,intermediate,pasture,obtained from José Carlos Morante-Filho,NA,NA
Morante-Filho2015,64_2,NA,2013,intermediate,pasture,obtained from José Carlos Morante-Filho,NA,NA
Morante-Filho2015,64_3,NA,2013,intermediate,pasture,obtained from José Carlos Morante-Filho,NA,NA
Nasruddin-Roshidi2021,Is1,3,2017,low,hydroelectric reservoir,obtained from study publication,NA,NA
Nasruddin-Roshidi2021,Is2,3,2017,low,hydroelectric reservoir,obtained from study publication,NA,NA
Nasruddin-Roshidi2021,Is3,3,2017,low,hydroelectric reservoir,obtained from study publication,NA,NA
Nasruddin-Roshidi2021,Is4,3,2017,low,hydroelectric reservoir,obtained from study publication,NA,NA
Nasruddin-Roshidi2021,Is5,3,2017,low,hydroelectric reservoir,obtained from study publication,NA,NA
Nasruddin-Roshidi2021,Is6,3,2017,low,hydroelectric reservoir,obtained from study publication,NA,NA
Nasruddin-Roshidi2021,Is7,3,2017,low,hydroelectric reservoir,obtained from study publication,NA,NA
Oliveira2020,F1,NA,2017,intermediate,sugarcane,obtained from study publication,NA,NA
Oliveira2020,F10,NA,2017,intermediate,sugarcane,obtained from study publication,NA,NA
Oliveira2020,F2,NA,2017,intermediate,sugarcane,obtained from study publication,NA,NA
Oliveira2020,F3,NA,2017,intermediate,sugarcane,obtained from study publication,NA,NA
Oliveira2020,F4,NA,2017,intermediate,sugarcane,obtained from study publication,NA,NA
Oliveira2020,F5,NA,2017,intermediate,sugarcane,obtained from study publication,NA,NA
Oliveira2020,F6,NA,2017,intermediate,sugarcane,obtained from study publication,NA,NA
Oliveira2020,F7,NA,2017,intermediate,sugarcane,obtained from study publication,NA,NA
Oliveira2020,F8,NA,2017,intermediate,sugarcane,obtained from study publication,NA,NA
Oliveira2020,F9,NA,2017,intermediate,sugarcane,obtained from study publication,NA,NA
Ribon2003,M1,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (83%), Mosaic of Uses (11%), Urban Area (6%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M10,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (88%), Mosaic of Uses (12%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M11,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (83%), Mosaic of Uses (17%), Coffee (1%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M12,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (81%), Mosaic of Uses (19%), River, Lake and Ocean (0%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M13,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (91%), Mosaic of Uses (9%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M14,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (69%), Mosaic of Uses (31%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M15,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (72%), Mosaic of Uses (28%), Urban Area (1%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M16,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (64%), Mosaic of Uses (22%), Urban Area (14%), River, Lake and Ocean (0%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M17,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (93%), Mosaic of Uses (7%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M18,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (84%), Mosaic of Uses (14%), Urban Area (2%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M19,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (38%), Mosaic of Uses (36%), Urban Area (20%), River, Lake and Ocean (3%), Other non Vegetated Areas (1%), Forest Plantation (0%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M2,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (89%), Mosaic of Uses (11%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M20,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (63%), Mosaic of Uses (22%), Urban Area (15%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M21,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (68%), Mosaic of Uses (31%), Other non Vegetated Areas (0%), Urban Area (0%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M22,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (84%), Mosaic of Uses (15%), Urban Area (1%), Other non Vegetated Areas (0%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M23,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (69%), Mosaic of Uses (26%), Urban Area (5%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M24,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (83%), Mosaic of Uses (17%), Forest Plantation (0%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M25,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (73%), Mosaic of Uses (27%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M26,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (75%), Mosaic of Uses (23%), Coffee (1%), Forest Plantation (1%), River, Lake and Ocean (0%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M27,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (73%), Mosaic of Uses (26%), Forest Plantation (1%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M28,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (85%), Mosaic of Uses (13%), Urban Area (3%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M29,NA,1996,intermediate,pasture,obtained from study publication,"Urban Area (44%), Mosaic of Uses (30%), Pasture (18%), River, Lake and Ocean (6%), Other non Vegetated Areas (2%), Forest Plantation (1%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M3,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (76%), Mosaic of Uses (22%), Coffee (2%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M30,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (80%), Mosaic of Uses (18%), Urban Area (1%), Forest Plantation (1%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M31,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (59%), Mosaic of Uses (38%), Urban Area (2%), Forest Plantation (2%), Other non Vegetated Areas (0%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M32,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (75%), Mosaic of Uses (25%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M33,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (62%), Mosaic of Uses (27%), Urban Area (9%), Other non Vegetated Areas (1%), Forest Plantation (1%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M34,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (74%), Mosaic of Uses (24%), Coffee (2%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M35,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (67%), Mosaic of Uses (33%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M36,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (81%), Mosaic of Uses (19%), Other non Vegetated Areas (0%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M37,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (72%), Mosaic of Uses (18%), Urban Area (10%), Other non Vegetated Areas (0%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M38,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (71%), Mosaic of Uses (29%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M39,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (76%), Mosaic of Uses (24%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M4,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (90%), Mosaic of Uses (10%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M40,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (79%), Mosaic of Uses (21%), River, Lake and Ocean (0%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M41,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (76%), Mosaic of Uses (24%), River, Lake and Ocean (1%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M5,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (79%), Mosaic of Uses (21%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M6,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (74%), Mosaic of Uses (26%), Forest Plantation (0%), River, Lake and Ocean (0%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M7,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (89%), Mosaic of Uses (11%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M8,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (76%), Mosaic of Uses (22%), Coffee (2%)",The fragments are secondary forests that are 20–90 years old.
Ribon2003,M9,NA,1996,intermediate,pasture,obtained from study publication,"Pasture (85%), Mosaic of Uses (14%), Coffee (0%)",The fragments are secondary forests that are 20–90 years old.
Ruiz-Gutierrez2010,Cedeno,34,2004,high,pasture | coffee | early stage secondary growth (charral),obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2004 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 36 years."
Ruiz-Gutierrez2010,Fragment 5,34,2004,high,pasture | coffee | early stage secondary growth (charral),obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2004 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 36 years."
Ruiz-Gutierrez2010,Fragment 9,34,2004,high,pasture | coffee | early stage secondary growth (charral),obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2004 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 36 years."
Ruiz-Gutierrez2010,Las Cruces,34,2004,high,pasture | coffee | early stage secondary growth (charral),obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2004 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 36 years."
Ruiz-Gutierrez2010,Loma Linda,34,2004,high,pasture | coffee | early stage secondary growth (charral),obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2004 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 36 years."
Ruiz-Gutierrez2010,Muneco,34,2004,high,pasture | coffee | early stage secondary growth (charral),obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2004 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 36 years."
Ruiz-Gutierrez2010,Sabalito,34,2004,high,pasture | coffee | early stage secondary growth (charral),obtained from study publication,NA,"I considered that deforestation occurred in 1970, following Zahawi et al. (2015) [https://doi.org/10.1371/journal.pone.0143554]. Thus, the time since isolation is calculated as 2004 (the first year of the survey) minus 1970. However, Chase stated the time since isolation as 36 years."
Silveira2003,F1,NA,2001,intermediate,sugarcane,obtained from study publication,NA,NA
Silveira2003,F10,NA,2001,intermediate,sugarcane,obtained from study publication,NA,NA
Silveira2003,F11,NA,2001,intermediate,sugarcane,obtained from study publication,NA,NA
Silveira2003,F12,NA,2001,intermediate,sugarcane,obtained from study publication,NA,NA
Silveira2003,F13,NA,2001,intermediate,sugarcane,obtained from study publication,NA,NA
Silveira2003,F14,NA,2001,intermediate,sugarcane,obtained from study publication,NA,NA
Silveira2003,F15,NA,2001,intermediate,sugarcane,obtained from study publication,NA,NA
Silveira2003,F2,NA,2001,intermediate,sugarcane,obtained from study publication,NA,NA
Silveira2003,F3,NA,2001,intermediate,sugarcane,obtained from study publication,NA,NA
Silveira2003,F4,NA,2001,intermediate,sugarcane,obtained from study publication,NA,NA
Silveira2003,F5,NA,2001,intermediate,sugarcane,obtained from study publication,NA,NA
Silveira2003,F6,NA,2001,intermediate,sugarcane,obtained from study publication,NA,NA
Silveira2003,F7,NA,2001,intermediate,sugarcane,obtained from study publication,NA,NA
Silveira2003,F8,NA,2001,intermediate,sugarcane,obtained from study publication,NA,NA
Silveira2003,F9,NA,2001,intermediate,sugarcane,obtained from study publication,NA,NA
Stouffer2011,f1104,27,2007,high,secondary forest,obtained from study publication,NA,NA
Stouffer2011,f1112,24,2007,high,secondary forest,obtained from study publication,NA,NA
Stouffer2011,f1202,27,2007,high,secondary forest,obtained from study publication,NA,NA
Stouffer2011,f1207,24,2007,high,secondary forest,obtained from study publication,NA,NA
Stouffer2011,f2107,23,2007,high,secondary forest,obtained from study publication,NA,NA
Stouffer2011,f2108,23,2007,high,secondary forest,obtained from study publication,NA,NA
Stouffer2011,f2206,23,2007,high,secondary forest,obtained from study publication,NA,NA
